6,8,9,14,17,18,19,22,24,25,28,29,31,32,44,45,50,55,58,64,70,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,120,121,122,123,124,131,132,133,134,135,136,weekday_5,13_one_hot_A0,13_one_hot_A1,13_one_hot_A2,13_one_hot_A3,13_one_hot_A4,13_one_hot_A5,13_one_hot_nan,15_one_hot_A1,15_one_hot_A3,15_one_hot_nan,16_one_hot_A0,16_one_hot_A1,16_one_hot_A2,16_one_hot_nan,20_one_hot_A0,20_one_hot_A1,20_one_hot_nan,21_one_hot_AA01,21_one_hot_AB01,21_one_hot_AB13,21_one_hot_nan,26_one_hot_A1,26_one_hot_A2,26_one_hot_A3,26_one_hot_nan,27_one_hot_A211,27_one_hot_A220,27_one_hot_nan,30_one_hot_A1.0,30_one_hot_A2.0,30_one_hot_A3.0,30_one_hot_A6.0,30_one_hot_A7.0,30_one_hot_A8.0,30_one_hot_A99.0,30_one_hot_Anan,30_one_hot_nan,33_one_hot_A0,33_one_hot_AD1,33_one_hot_AD12,33_one_hot_AD2,33_one_hot_AD5,33_one_hot_AD6,33_one_hot_AD7,33_one_hot_Anan,33_one_hot_nan,34_one_hot_A0.0,34_one_hot_A1.0,34_one_hot_Anan,34_one_hot_nan,35_one_hot_A2,35_one_hot_A4,35_one_hot_A5,35_one_hot_AA,35_one_hot_AB,35_one_hot_AC,35_one_hot_AK,35_one_hot_AN,35_one_hot_AP,35_one_hot_AQ,35_one_hot_AS,35_one_hot_nan,36_one_hot_A,36_one_hot_A0,36_one_hot_A1,36_one_hot_Anan,36_one_hot_nan,38_one_hot_A0,38_one_hot_A1,38_one_hot_nan,39_one_hot_A0,39_one_hot_A1,39_one_hot_nan,40_one_hot_A0,40_one_hot_A1,40_one_hot_nan,66_one_hot_AA1-V4-1,66_one_hot_AA2-V4-1,66_one_hot_AA3-V4-1,66_one_hot_AA4-V4-1,66_one_hot_AA5-V4-1,66_one_hot_AA6-V4-1,66_one_hot_Anan,66_one_hot_nan,69_one_hot_A0,69_one_hot_A1,69_one_hot_nan,72_one_hot_A1,72_one_hot_A5,72_one_hot_nan,73_one_hot_A1,73_one_hot_A5,73_one_hot_nan,74_one_hot_A1,74_one_hot_A5,74_one_hot_nan,76_one_hot_AA1,76_one_hot_AA2,76_one_hot_AA3,76_one_hot_AA4,76_one_hot_AA5,76_one_hot_AA6,76_one_hot_Anan,76_one_hot_nan,77_one_hot_AA1,77_one_hot_AA2,77_one_hot_AA3,77_one_hot_AA4,77_one_hot_AA5,77_one_hot_AA6,77_one_hot_Anan,77_one_hot_nan,78_one_hot_AA1,78_one_hot_AA3,78_one_hot_Anan,78_one_hot_nan,81_one_hot_A,81_one_hot_A1,81_one_hot_A2,81_one_hot_A3,81_one_hot_A4,81_one_hot_A5,81_one_hot_A6,81_one_hot_A7,81_one_hot_A8,81_one_hot_A9,81_one_hot_Anan,81_one_hot_nan,6_outlier,8_outlier,9_outlier,14_outlier,22_outlier,24_outlier,29_outlier,32_outlier,70_outlier,84_outlier,89_outlier,94_outlier,97_outlier,101_outlier,102_outlier,104_outlier,105_outlier,107_outlier,108_outlier,110_outlier,111_outlier,113_outlier,114_outlier,122_outlier,131_outlier,132_outlier,134_outlier,135_outlier,136_outlier,标签
0,30,1951.23,34,23,172,1,10000,7,4146,8,1.399,44000,21824.0,91,594,0,0,1,3,1,23,264,40,1,3,23,264,40,1,3,23,263,40,1,3,9,1,953.74,100.0,1,609.43,21824.0,1,21.68,10000,1,98.63,70000,0,0.0,0.0,0,1,0,0,23,264,40,1,3,4,4,621,25,8,1461.854,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,5,6,0,7,4,3,0,6,6,6,7,6,7,5,4,7,7,9,9,0,0,6,3,5,7,4,7,1
0,44,890.83,34,23,155,1,10000,15,272,8,2.98,239800,47960.0,7,53,0,0,3,2,1,23,255,40,1,2,23,255,40,1,2,23,254,40,1,2,4,1,773.1,150.0,0,0.0,0.0,1,1.53,1000,0,0.0,0,0,0.0,0.0,0,0,0,0,23,255,40,1,2,17,12,545,25,10,2502.079,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,7,3,6,0,11,11,4,0,6,6,6,4,5,9,3,3,4,4,4,4,0,0,6,6,10,7,7,9,1
0,30,1745.03,76,10,55,1,10000,4,1144,5,1.499,56900,40512.8,15,149,0,0,3,2,31,11,103,29,1,1,11,103,29,1,1,11,102,29,1,1,10,1,755.82,100.0,1,655.7,40512.8,1,16.07,10000,1,41.31,40000,1,46.49,40512.8,0,0,0,0,11,103,29,1,1,1,1,1196,25,6,97.551,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,5,9,0,5,4,4,11,4,4,4,7,5,7,5,5,6,7,6,7,11,11,4,3,4,7,2,4,1
0,44,2177.76,155,30,220,1,10000,1,4207,7,1.485,65800,61062.4,91,599,0,0,1,2,1,30,339,36,1,3,30,339,36,1,3,30,338,36,1,3,8,1,891.43,50.0,1,900.4,61062.4,1,20.59,10000,1,81.29,60000,0,0.0,0.0,0,0,0,0,30,339,36,1,3,6,1,1646,17,9,115.0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,7,6,11,0,4,4,5,0,5,5,5,6,6,4,6,5,7,7,8,8,0,0,5,4,4,3,5,4,0
0,43,3281.86,34,24,157,1,10000,1,2939,5,2.36,234800,203806.4,55,391,0,0,2,2,1,22,230,34,1,8,22,230,34,1,8,22,229,34,1,8,12,1,828.0,100.0,1,1329.94,203806.4,1,36.02,50000,1,68.6,200000,0,0.0,0.0,1,1,0,0,22,230,34,1,8,18,7,873,25,11,4465.904,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,7,7,6,0,4,9,10,0,5,5,5,8,5,7,7,10,8,11,7,11,0,0,5,6,7,7,8,11,1
0,44,2953.98,74,12,81,1,10000,4,4227,5,1.984,244900,158205.4,93,606,0,0,3,2,1,12,114,36,1,4,12,114,36,1,4,12,113,36,1,4,8,1,812.43,100.0,1,1700.79,158205.4,1,15.68,10000,1,39.78,40000,0,0.0,0.0,0,0,0,0,12,114,36,1,4,4,2,3112,25,9,390.982,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,7,7,9,0,5,7,8,0,5,5,5,6,5,7,8,8,6,7,6,7,0,0,5,3,4,7,5,5,1
0,10,2135.38,40,2,4,1,10000,1,1851,5,1.4980000000000002,66600,62204.4,26,231,0,0,1,3,1,14,131,31,1,1,14,131,31,1,1,14,130,31,1,1,8,1,773.57,50.0,1,873.48,62204.4,1,19.6,10000,0,0.0,0,0,0.0,0.0,0,0,0,0,14,131,31,1,1,36,8,2826,17,8,498.423,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,5,5,7,0,4,4,5,0,4,4,4,6,5,4,6,5,6,7,4,4,0,0,4,10,8,3,4,5,0
0,13,1038.55,3,6,39,1,10000,2,1619,5,1.798,196800,155472.0,26,220,0,0,3,3,1,6,60,48,1,10,6,60,48,1,10,6,60,48,1,10,4,1,887.02,100.0,0,0.0,0.0,1,16.07,10000,0,0.0,0,0,0.0,0.0,0,0,0,0,6,61,48,1,10,11,2,1562,25,8,169.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,4,4,0,4,6,8,0,7,7,7,4,6,7,3,3,6,7,4,4,0,0,7,5,4,7,4,4,1
0,30,619.41,34,25,178,1,10000,2,249,5,1.4509999999999998,88800,76012.8,6,46,0,0,2,3,1,25,270,48,1,10,25,270,48,1,10,25,269,48,1,10,11,1,149.98,100.0,1,248.21,76012.8,1,3.89,10000,1,9.86,40000,0,0.0,0.0,0,1,0,1,25,270,48,1,10,8,4,846,25,9,744.153,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,3,6,0,4,4,5,0,7,7,7,8,1,7,4,6,5,7,5,7,0,0,7,4,5,7,5,5,1
0,45,3081.32,10,10,55,1,10000,3,4535,5,1.998,134900,105761.6,98,640,0,0,1,3,1,17,156,31,1,5,17,156,31,1,5,17,155,31,1,5,7,1,1228.13,150.0,1,1398.13,105761.6,1,22.76,10000,0,0.0,0,0,0.0,0.0,0,1,0,0,17,156,31,1,5,62,12,3475,9,9,3553.496,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,7,7,5,0,5,7,7,0,4,4,4,6,8,9,7,7,7,7,4,4,0,0,4,11,10,0,5,11,1
0,30,3555.72,3,13,72,1,20000,3,4484,7,2.384,204900,147118.2,98,637,0,0,1,3,1,12,115,39,1,12,12,115,39,1,12,12,114,39,1,12,8,1,1261.0,100.0,1,1724.71,147118.2,1,21.68,10000,1,84.54,60000,0,0.0,0.0,0,0,0,0,12,115,39,1,12,8,0,3239,16,9,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,8,4,11,5,9,8,0,5,5,5,6,8,7,8,8,7,7,8,8,0,0,5,4,3,2,5,4,0
0,30,2508.84,3,21,140,1,10000,2,4641,5,1.598,132900,113762.4,100,656,0,0,2,3,1,21,211,25,1,3,21,211,25,1,3,21,210,25,1,3,5,1,794.86,50.0,1,1288.74,113762.4,0,0.0,0,0,0.0,0,0,0.0,0.0,1,0,0,0,21,211,25,1,3,7,1,618,17,9,147.238,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,6,4,0,4,5,7,0,3,3,3,5,5,4,7,7,4,4,4,4,0,0,3,4,4,3,5,4,0
0,30,1161.41,22,2,4,1,10000,8,2795,5,1.342,37800,16027.2,50,370,0,0,3,3,1,20,203,32,1,10,20,203,32,1,10,20,202,32,1,10,5,1,546.08,50.0,1,453.97,16027.2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,1,0,0,20,203,32,1,10,31,21,2515,25,9,1702.822,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,4,6,0,8,3,3,0,4,4,4,5,3,4,4,4,4,4,4,4,0,0,4,9,11,7,5,8,1
0,24,2749.19,5,4,15,1,10000,3,2441,7,1.999,318800,249939.2,30,273,0,0,3,2,1,4,25,57,1,1,4,25,57,1,1,4,25,57,1,1,10,1,577.12,100.0,1,1566.95,249939.2,1,11.76,10000,1,45.86,60000,0,0.0,0.0,1,1,0,0,4,25,57,1,1,14,4,2813,25,8,1298.421,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,7,4,0,5,7,11,0,9,8,8,7,4,7,8,11,6,7,6,8,0,0,8,5,5,7,4,7,1
0,30,3336.44,3,13,72,1,20000,2,1933,5,1.798,197900,169402.4,26,233,0,0,2,3,1,13,109,28,1,6,13,109,28,1,6,13,108,28,1,6,9,1,1305.03,150.0,1,1496.74,169402.4,1,18.74,10000,1,48.2,40000,0,0.0,0.0,0,1,0,0,13,109,28,1,6,10,1,3237,16,8,184.108,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,8,4,11,4,6,9,0,4,4,4,7,8,9,8,9,6,7,6,7,0,0,4,5,4,2,4,4,0
0,12,1452.54,64,11,64,1,0,3,1130,5,1.598,66900,48034.2,15,148,0,0,3,3,1,11,101,35,1,11,11,101,35,1,11,11,100,35,1,11,4,1,723.72,100.0,1,539.36,48034.2,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,11,101,35,1,11,11,4,3094,25,9,1401.9679999999996,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,5,4,9,0,5,5,4,0,5,5,5,4,5,7,5,5,4,4,4,4,0,0,5,5,5,7,5,7,1
0,30,1510.18,3,13,72,1,10000,5,781,5,1.497,37900,21754.6,13,99,0,0,3,3,1,13,109,41,1,3,13,109,41,1,3,13,108,41,1,3,11,1,748.17,50.0,1,473.67,21754.6,1,16.07,10000,1,41.31,40000,0,0.0,0.0,0,1,1,0,13,109,41,1,3,16,0,3763,5,8,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,4,4,0,6,4,3,0,6,6,6,8,5,4,4,4,6,7,6,7,0,0,6,6,3,0,4,4,0
0,33,2550.53,34,24,157,1,10000,7,3737,5,1.598,86800,39928.0,80,544,1,0,0,3,12,23,255,36,1,4,23,255,36,1,4,23,254,36,1,4,9,1,1182.86,100.0,1,866.7,39928.0,1,51.45,50000,1,98.0,200000,0,0.0,0.0,0,1,0,0,23,255,36,1,4,7,4,640,25,10,395.8130000000001,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,6,6,0,7,5,4,11,5,5,5,7,7,7,6,5,10,11,9,11,0,0,5,4,5,7,7,5,1
0,30,3280.63,26,10,55,1,10000,2,3955,5,1.395,128900,101831.0,84,567,1,0,0,3,7,21,211,38,1,6,21,211,38,1,6,21,210,38,1,6,4,1,1259.7,100.0,1,1593.02,101831.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,21,211,38,1,6,32,6,3683,25,10,1148.018,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,7,6,0,4,4,6,11,5,5,5,4,8,7,8,7,4,4,4,4,0,0,5,9,7,7,7,6,1
0,30,2041.33,3,13,72,1,20000,3,3963,5,1.598,95900,75185.6,84,567,0,0,3,3,1,20,187,25,1,1,20,187,25,1,1,20,186,25,1,1,8,1,974.61,100.0,1,743.08,75185.6,1,16.07,10000,1,41.31,40000,0,0.0,0.0,0,0,0,0,20,187,25,1,1,8,1,3234,25,10,28.315,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,5,4,11,5,5,5,0,3,3,3,6,6,7,5,6,6,7,6,7,0,0,3,4,4,7,7,4,1
0,31,1664.3,34,1,3,2,10000,1,161,7,1.4980000000000002,53800,46375.6,4,28,0,0,2,2,1,35,389,38,1,5,35,389,38,1,5,3,15,26,0,2,11,1,748.0,100.0,1,573.71,46375.6,1,17.41,10000,1,66.95,60000,0,0.0,0.0,0,1,1,0,35,389,38,1,5,40,18,1081,25,11,5283.111,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,5,6,0,4,4,4,0,5,5,3,8,5,7,5,5,6,7,7,8,0,0,5,11,11,7,8,11,1
0,46,984.91,3,6,41,1,30000,2,1399,7,1.4880000000000002,60000,51360.0,20,181,0,0,2,1,31,6,62,30,1,11,6,62,30,1,11,6,62,30,1,11,6,1,768.97,50.0,0,0.0,0.0,1,17.85,10000,1,69.62,60000,0,0.0,0.0,0,0,0,0,6,63,30,1,11,1,1,1499,20,6,73.0,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,8,4,4,11,4,4,5,11,4,4,4,5,5,4,3,3,6,7,7,8,0,0,4,3,4,4,2,4,0
0,30,3120.45,3,13,72,1,20000,4,23,5,1.984,270000,174420.0,1,2,0,0,3,3,1,13,109,39,1,11,13,109,39,1,11,13,108,39,1,11,8,1,974.61,100.0,1,1681.44,174420.0,1,16.07,10000,1,41.31,40000,0,0.0,0.0,0,0,0,0,13,109,39,1,11,5,0,3234,25,10,0.0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,6,7,4,11,5,7,9,0,5,5,5,6,6,7,8,9,6,7,6,7,0,0,5,4,3,7,7,4,1
0,32,2962.49,3,29,215,1,10000,1,1430,7,1.4980000000000002,123000,114144.0,20,188,0,0,1,1,1,29,327,41,1,12,29,327,41,1,12,29,326,41,1,12,8,1,1063.75,100.0,1,1307.49,114144.0,1,42.27,20000,1,162.57,120000,0,0.0,0.0,0,0,0,0,29,327,41,1,12,10,2,18,25,7,428.588,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,7,4,0,4,4,7,0,6,6,6,6,7,7,7,7,9,9,11,11,0,0,6,5,4,7,3,5,0
